Account_ID,Customer_ID,Customer_Name,Gender,Age,Email,Phone,City,Country,Account_Type,Account_Status,Transaction_ID,Transaction_Date,Transaction_Type,Amount,Currency,Description,Branch_Name,Manager_Name,Loan_ID,Loan_Amount,Interest_Rate,Tenure_Years,Investment_Type,ROI,Investment_Value,Card_Type,Late_Fee,Penalty,Tax_Amount,Total_Amount,Payment_Mode,Remarks
A7935,C80493,Jane Smith,Other,19,,+918931673917,,UK,Savngs,Banned,T262650,2020-08-30,Loan Payment,542079.1417626922,USD,,Suburban,,,2498277.553394202,10.418129286378578,26.0,Mutual Fund,18.911065511586234,15152.094701172779,,3004.1749837634584,6503.932919261056,7443.8826521301435,682280.4768859139,Credit,Delayed
A3144,C58022,John Doe,Male,34,jane@,+918950976129,Bangalore,,Savings,Active,T275900,2023-02-23,Loan Payment,677643.4209813842,USD,Salary,Downtown,,,5892936.2269775765,20.301754886279586,26.0,FD,,582481.0006148855,,1851.7210107384308,8238.530883947295,4160.042615948969,137418.02362474313,Credit,Good
A2073,C33834,michael Brown,Mle,35,jane@,+919679627138,mumbai,USA,Current,Banned,T186693,2020-07-22,Loan Payment,249942.47851140358,INR,,Main,Ms. Sharma,,4944908.9980739355,9.239018859235506,12.0,Mutual Fund,15.3593457561552,2294.584031866264,Visa,4830.538115783831,8815.719859434583,501.326667183456,682280.4768859139,UPI,Delayed
A8795,C49354,Jane Smith,Mle,72,jane@,+917163708558,Bangalore,USA,Current,Inactive,T613421,2025-02-08,Transfer,687496.0575693231,INR,,,,L1230,5514442.880619089,21.157457461535355,8.0,Mutual Fund,26.797525683224343,261862.3449990557,MasterCard,3069.3850999801493,8531.286753562763,629.3934889315256,546820.1894184718,Online,Delayed
A1503,C26813,Jane Smith,,45,ravi@gmail,+919639658414,Bangalore,USA,Savngs,Active,T841812,2024-10-30,Deposit,268652.74637253326,GBP,,Suburban,Mr. Lee,,2795543.396449989,7.518093442252103,28.0,FD,18.618905776567864,503078.72750497534,RuPay,3253.489931402312,9788.66236773735,6257.086251855517,419669.1942552486,Cash,
A9387,C78148,Ravi Kumar,,25,,+916106360780,,,Current,Inactive,T322218,2023-03-07,Loan Payment,91127.21131394719,GBP,Salary,Main,Mr. Lee,L2399,5120446.403227928,24.371784391021592,29.0,Stock,29.715570724082028,653094.3973197985,RuPay,3725.6978121916163,3215.0462609424835,3068.609815279688,1182839.15389943,Credit,Check required
A2579,C54415,Jane Smith,,66,jane@,+916264565511,Delhi,India,Savings,Banned,T445133,2022-12-25,Withdrawal,909564.4728943588,GBP,Transfer,City Center,Mrs. Patel,,9428626.825016329,6.312770870275301,26.0,Bond,29.95316933914657,557038.7675605841,,233.07882422837434,136.7500664025223,9630.574903388364,496656.62665484863,Credit,Good
A9351,C73935,Jane Smith,,29,,+916993230842,Chennai,USA,Savngs,,T341479,2024-09-22,Transfer,520568.4815881504,INR,Investment,Main,Mr. Rao,,1519590.7467991533,7.824220450243207,17.0,Mutual Fund,6.002374845466548,383772.65295385086,MasterCard,1746.7956978468835,9820.885701999348,2559.762490895352,1327784.5442568623,Cash,
A2587,C63132,michael Brown,,21,ravi@gmail,+918062653106,Mumbai,,Savngs,Inactive,T373650,2023-10-08,Loan Payment,847370.3184039759,EUR,Bill Payment,Main,,,746175.6111806429,15.072426640195184,29.0,FD,26.24282425359994,559925.1531258108,Amex,4991.355500607326,9630.718703404258,3087.29381057926,1124964.5527538352,Credt,Check required
A7666,C70557,michael Brown,Mle,42,,+917044945808,,USA,Business,,T634918,2024-10-28,Deposit,388182.6446228202,EUR,Bill Payment,Main,Mr. Lee,,9090889.963784384,3.7249918525220345,6.0,,25.491719710421105,652387.1050245356,Amex,3424.6211407446376,3373.887659955068,3500.614658086789,528054.5651551575,UPI,
A9247,C81845,Ravi Kumar,Male,65,fatima@gmail.com,+919443100582,Chennai,USA,Savings,Banned,T343039,2024-01-07,Transfer,656180.4772382574,GBP,Loan EMI,,Ms. Sharma,,5026789.603975884,20.503976427816276,19.0,Bond,18.52705826873535,794537.4919962189,Visa,2556.7453887040365,343.3444471982827,6706.730389414137,863257.5536417122,Cash,
A1771,C12425,Jane Smith,F,72,ravi@gmail,+919557391303,Mumbai,USA,Business,Inactive,T858497,2021-05-09,Loan Payment,648244.356530811,EUR,Transfer,,Mr. Rao,,9414841.692404369,14.446144879342414,15.0,Bond,3.2984104029134755,559925.1531258108,,4169.125439649792,9312.375579434192,7443.8826521301435,339129.75950615224,Debet,Good
A7923,C15185,Fatima Noor,Other,19,jane@,+919509845879,mumbai,India,Savngs,Inactive,T721159,2024-06-22,Withdrawal,648244.356530811,GBP,Salary,,Mr. Rao,L4550,8958477.016791882,24.371784391021592,22.0,,17.312107528448674,893761.704701827,Visa,4912.522617617238,5391.683267747536,9099.823183862198,496656.62665484863,UPI,Good
A5174,C72303,John Doe,Other,19,fatima@gmail.com,+916017749104,mumbai,UK,Current,Banned,T697225,2024-06-29,Withdrawal,862348.6829480876,INR,Investment,Main,,,2137266.0808471045,20.43174537953543,27.0,Stock,22.027845615815824,306519.39224096056,Visa,4169.125439649792,8485.97415872661,4774.841780014491,64218.11946276848,Debet,Check required
A4477,C72391,Jane Smith,Mle,22,john@example.com,+917902561106,mumbai,USA,Loan,Banned,T333298,2025-08-13,Withdrawal,847370.3184039759,EUR,Bill Payment,Main,Ms. Sharma,,4193357.4342229436,22.515332357998574,4.0,Bond,18.349516045474527,503078.72750497534,RuPay,4232.0204220981705,9820.885701999348,4371.578465443713,350063.6476016587,UPI,Delayed
A4302,C78339,Jane Smith,Mle,78,jane@,+916614713923,Mumbai,UK,Savings,Banned,T556406,2022-06-16,Transfer,470377.0155324127,GBP,Salary,Suburban,Mr. Rao,L2000,3486029.105695614,4.9330923890922325,6.0,Bond,24.56805388795454,496073.4422592787,MasterCard,4283.626679025848,343.3444471982827,3500.614658086789,1032454.4662749266,Cash,Good
A8021,C18002,Jane Smith,Male,24,,+917931801673,Mumbai,USA,Savngs,Active,T660250,2022-12-11,Withdrawal,393231.1175208077,GBP,Transfer,Suburban,Mr. Rao,L8493,8839121.880924009,5.834725663246742,5.0,,25.491719710421105,283504.3753089264,MasterCard,2108.6339784365764,4124.3660134721185,,821766.1511107358,UPI,
A7993,C97968,Fatima Noor,,52,fatima@gmail.com,+919972088899,mumbai,USA,Business,Active,T332410,2020-09-22,Deposit,907252.4429603509,INR,Investment,,,,5269981.860603688,13.710549648360352,28.0,Stock,4.014628076338792,963928.6301848894,Amex,3161.275454427855,9080.910781893583,4736.501707187361,978987.5542363548,Debet,Delayed
A7964,C91070,Li Wei,Mle,22,jane@,+919090346593,Chennai,India,Current,Inactive,T122662,2024-03-03,Loan Payment,655417.6611435069,INR,Bill Payment,City Center,Mrs. Patel,,2816565.009038765,7.518093442252103,1.0,Mutual Fund,3.4334581063258156,15152.094701172779,MasterCard,609.0371611921086,5880.657671438793,539.0785914203223,1070327.768918043,Online,Good
A5556,C55891,michael Brown,Male,39,,+917579220512,Bangalore,,Business,Inactive,T531648,2021-01-21,Withdrawal,520568.4815881504,EUR,Bill Payment,Main,Mrs. Patel,,8838747.6981015,16.43800889407678,27.0,,29.715570724082028,528548.4700212231,MasterCard,753.5734909960595,5732.911736027003,6108.8375909991655,339129.75950615224,UPI,Good
A4640,C10447,Ravi Kumar,F,87,john@example.com,+919419981908,Bangalore,India,Business,Inactive,T514913,2023-10-19,Loan Payment,899919.5524003363,USD,Transfer,Main,Mr. Lee,,749824.2801253947,22.515332357998574,6.0,Stock,23.986358238789723,635212.8864553814,Amex,3253.489931402312,6959.091038415357,8708.791375954588,1182839.15389943,UPI,Good
A1750,C30829,John Doe,Male,80,fatima@gmail.com,+918514393967,mumbai,,Business,,T219573,2022-12-07,Transfer,221604.9991871768,USD,Transfer,City Center,Mrs. Patel,,1889834.2425027774,7.518093442252103,20.0,FD,8.34043159197519,185831.9263504979,Amex,2022.2703465023883,6164.607725442522,7411.528879949374,107161.98753637442,Online,
A4395,C83734,Ravi Kumar,,64,jane@,+917258760821,Mumbai,India,Current,,T525723,2021-06-03,Deposit,-5000.0,EUR,Salary,Suburban,Ms. Sharma,,864389.9305853191,9.868152208990608,8.0,FD,24.666743823997315,832215.0904297109,,1425.0051004302766,4244.773749197129,199.544757896305,1076491.737314693,Credit,Delayed
A2398,C79628,,Male,81,jane@,+916363438817,mumbai,USA,Savings,Banned,T201207,2020-01-19,Transfer,878127.3854660029,GBP,Investment,Downtown,,L6049,8838747.6981015,4.120330367787421,12.0,FD,3.649975833210855,265967.72112593777,MasterCard,3725.6978121916163,1236.2752560390068,629.3934889315256,877532.7299491779,Debit,Delayed
A6928,C29546,michael Brown,Other,63,fatima@gmail.com,+917318688686,,India,Savngs,Inactive,T920719,2024-12-22,Deposit,862348.6829480876,GBP,Transfer,City Center,,,5514442.880619089,9.868152208990608,28.0,,10.749209695529723,944551.2655858326,Amex,3703.761985142865,2031.5043796246234,2366.126611163718,659024.6856097007,Cash,Delayed
A6191,C56359,,Female,50,,+919006822887,Chennai,india,Loan,Inactive,T418472,2024-03-03,Transfer,897429.3081731659,INR,,,,L4888,9193349.922797851,14.387174147259643,26.0,FD,17.312107528448674,232822.26736905606,RuPay,2809.3553312520476,419.7448312825802,1925.1073861827483,1204951.758337745,Cash,
A7555,C62433,Fatima Noor,Other,82,,+918210151132,Delhi,india,Business,Inactive,T755753,2023-03-23,Withdrawal,542887.0901966413,USD,Transfer,Main,Ms. Sharma,,6878948.609642798,20.301754886279586,16.0,FD,3.4334581063258156,653094.3973197985,,47.75497733137624,6943.340904661149,1406.722230591424,1106347.8420567466,Cash,Check required
A4781,C99090,Li Wei,Mle,55,john@example.com,+918185061989,Mumbai,USA,Savings,Banned,T718731,2020-06-07,Transfer,398115.0351948698,INR,Investment,Downtown,Mrs. Patel,,5514442.880619089,3.9784411650376765,16.0,,24.666743823997315,633804.3810508488,Amex,2449.7741169767955,9078.420872025323,2614.9306570429676,350063.6476016587,Online,Good
A2792,C45487,John Doe,F,76,ravi@gmail,+916019323259,Bangalore,USA,Savngs,Inactive,T202023,2020-12-06,Loan Payment,502597.35196135094,USD,,Suburban,Ms. Sharma,,4343876.390243207,15.072426640195184,14.0,FD,1.9518575612107396,539522.8284753156,,2108.6339784365764,5732.911736027003,6706.730389414137,496656.62665484863,Debit,Delayed
A9032,C27393,Ravi Kumar,F,24,,+919903617337,Mumbai,UK,Loan,,T551479,2020-01-29,Deposit,828229.9366108056,GBP,Bill Payment,,Mr. Rao,L1831,2780568.718435047,3.0495656174843218,17.0,,4.341341658573831,36028.769822295944,,4699.484910056313,2797.2362916675797,6966.1719178533485,1327784.5442568623,Online,Check required
A8965,C17902,,Mle,35,john@example.com,+917760500796,,UK,Savngs,Active,T586936,2021-12-28,Withdrawal,772054.5827937576,USD,Loan EMI,,Mr. Lee,,6878948.609642798,18.72539272563176,23.0,Stock,4.014628076338792,460288.0228795955,Amex,17.541747767180205,5391.683267747536,6569.491838561349,91131.39715497478,Credt,
A8007,C96857,John Doe,F,50,john@example.com,+919496834128,mumbai,UK,Business,Active,T568511,2023-04-30,Deposit,418189.7866336433,GBP,Loan EMI,,Mr. Rao,L2405,2816565.009038765,18.139806704587027,14.0,Mutual Fund,3.2984104029134755,975005.4951058528,RuPay,1425.0051004302766,7063.0066951883255,331.2403374851247,1343750.690007388,Credit,
A5313,C62506,Ravi Kumar,Mle,26,jane@,+916934525002,Delhi,UK,Current,,T277686,2021-05-13,Deposit,679583.8813890266,GBP,Salary,,Ms. Sharma,L9838,7328002.964717242,22.52695166628746,10.0,Mutual Fund,28.068108797414087,190908.36947253632,Visa,2439.5534063900536,2868.2775848064857,4371.578465443713,1351448.755945659,Credit,Check required
A2221,C17181,John Doe,,16,ravi@gmail,+916003572492,mumbai,india,Savngs,Banned,T457630,2023-06-25,Withdrawal,911024.5984092221,USD,Investment,Downtown,Mrs. Patel,,7820583.509818148,14.446144879342414,24.0,,16.906035439874728,893761.704701827,Amex,1408.109841445505,4938.353159013803,2951.156577427656,281534.8840707213,Online,
A8578,C39662,Li Wei,Male,27,jane@,+917994814920,Chennai,,Loan,Banned,T852285,2025-09-23,Withdrawal,659189.6290456743,EUR,,City Center,,,9230778.385504935,17.743576705864207,26.0,,1.7157992661983155,958547.5635495174,MasterCard,3645.543842064238,1523.4979109261526,6048.856082288205,1075623.1381563656,Online,Good
A8337,C74493,John Doe,F,67,john@example.com,+918970272131,Chennai,USA,Savngs,,T923473,2025-03-18,Deposit,402949.74204694363,USD,Loan EMI,City Center,Ms. Sharma,,9266523.382259827,15.072426640195184,26.0,Stock,8.34043159197519,119499.65610547055,Amex,2809.3553312520476,7635.656873920876,8793.356091241449,1438759.615380104,UPI,
A8356,C12439,Jane Smith,,46,john@example.com,+918823304592,mumbai,USA,Business,Inactive,T452659,2020-03-30,Deposit,388182.6446228202,USD,,Suburban,,,9230778.385504935,3.968187338508522,11.0,Bond,4.341341658573831,190908.36947253632,Visa,1022.1189533220204,4400.716813910367,2951.156577427656,790295.1608218771,Credit,Good
A2217,C13271,John Doe,Female,30,jane@,+918345169959,Chennai,India,Savings,Banned,T235834,2022-12-05,Loan Payment,640286.889860781,INR,Investment,City Center,Mr. Rao,,8839121.880924009,3.7249918525220345,22.0,,4.4600323184532815,927620.8317291954,,3472.0830613032554,1236.2752560390068,93.78209893879053,600493.8118287886,Credt,
A1845,C18338,,Female,46,jane@,+916173240646,Delhi,UK,Savngs,,T290859,2023-07-04,Loan Payment,881866.6153406007,INR,Transfer,Downtown,Ms. Sharma,,9127477.355046552,10.396971405826182,16.0,Stock,5.297867401695584,60691.2405053503,,12.068772004882323,2584.5683303313326,6048.856082288205,919795.0821481887,Credt,Check required
A2613,C60050,John Doe,Male,46,fatima@gmail.com,+919095775826,mumbai,UK,Current,Active,T258400,2020-09-13,Deposit,958331.8537127386,USD,Loan EMI,Main,Mr. Rao,,3567497.936194405,3.0495656174843218,11.0,FD,28.068108797414087,848161.2974963529,MasterCard,1851.7210107384308,5880.657671438793,7959.180098811374,893828.3367689988,Debit,
A8064,C81278,,Other,25,,+919566947426,,india,Savngs,,T141093,2024-08-07,Withdrawal,344571.4428047238,EUR,Loan EMI,City Center,Mrs. Patel,,9127477.355046552,23.07970990066247,6.0,Bond,18.911065511586234,59165.65419318991,Visa,573.7718170135986,7635.656873920876,7959.180098811374,1305744.7034188083,Debet,
A9480,C39314,,Other,24,fatima@gmail.com,+919856803940,Mumbai,UK,Savings,Active,T441386,2024-08-01,Withdrawal,881866.6153406007,GBP,Bill Payment,Main,Mrs. Patel,,4138094.5481427945,15.072426640195184,28.0,Bond,14.63148372619565,958547.5635495174,MasterCard,1012.800339672213,2202.010978731279,331.2403374851247,339129.75950615224,Credit,Check required
A8341,C31233,Fatima Noor,Other,29,jane@,+916756054421,Mumbai,USA,Savngs,Active,T586839,2023-08-31,Withdrawal,674224.6974033393,INR,Salary,Suburban,Mrs. Patel,,3486029.105695614,6.312770870275301,23.0,FD,22.027845615815824,653094.3973197985,Visa,989.3648402281697,8584.133355685995,5528.661170875194,1264022.9830270198,Debit,Good
A7902,C54219,michael Brown,,31,fatima@gmail.com,+916077212017,Chennai,india,Savngs,,T650174,2024-04-02,Withdrawal,659189.6290456743,INR,Bill Payment,Suburban,Mr. Rao,,700836.8783708585,15.072426640195184,6.0,Bond,18.911065511586234,89871.47334778636,Amex,2743.7313922008934,6164.607725442522,6048.856082288205,570103.5255901639,Credt,
A8858,C84833,Ravi Kumar,,54,john@example.com,+919002730243,Chennai,India,Current,Banned,T625859,2023-04-06,Loan Payment,286938.1882952957,GBP,,Main,,,8688110.38026726,4.358493491691109,28.0,,6.260202926364755,89871.47334778636,Amex,3085.635219794654,8815.719859434583,1549.786187107014,471602.6282380188,Credit,
A3363,C59370,Jane Smith,,32,ravi@gmail,+917995164853,Chennai,,Loan,Inactive,T867813,2021-07-30,Transfer,828229.9366108056,EUR,Loan EMI,Suburban,Mr. Rao,,4138094.5481427945,13.710549648360352,27.0,,7.7786294091385315,559925.1531258108,MasterCard,2621.31738848084,1352.5942408939452,1122.6566274614636,64218.11946276848,Credit,
A2974,C63518,Li Wei,F,69,ravi@gmail,+919101194559,Chennai,UK,Savngs,Inactive,T654207,2022-08-24,Loan Payment,67187.02325661574,INR,Transfer,,Mrs. Patel,,9414841.692404369,9.868152208990608,20.0,Mutual Fund,28.700962229424334,457807.66030893935,Visa,989.3648402281697,2958.219164908992,3766.553764785263,1106347.8420567466,Cash,
A7756,C23973,,,87,,+918732201244,mumbai,USA,Business,Inactive,T883564,2021-05-14,Withdrawal,387825.55209689675,GBP,,Downtown,,,393904.89725970005,9.239018859235506,27.0,Mutual Fund,6.160669776055213,15152.094701172779,,1088.5574693216188,2767.939702973076,6108.8375909991655,1491466.7198181844,Cash,
A7470,C30591,Li Wei,Male,39,ravi@gmail,+916294876342,Chennai,India,Savings,,T729551,2023-01-19,Transfer,387825.55209689675,GBP,Loan EMI,Suburban,,,5096499.7008044915,8.450980235847705,22.0,,18.52705826873535,15152.094701172779,,3703.761985142865,8363.579799981058,9735.80611385447,556225.1772080854,UPI,Check required
A8436,C62033,,Other,73,ravi@gmail,+918608503164,Mumbai,USA,Savings,Inactive,T224573,2021-01-07,Loan Payment,513125.91064621304,INR,Bill Payment,Downtown,Mr. Rao,,2498277.553394202,18.139806704587027,9.0,Stock,28.003989778805682,367696.37843448797,Visa,4709.845928579384,263.55337639901165,9271.774172695063,567445.6065976208,Debet,Good
A4865,C45667,michael Brown,Mle,36,,+916379060095,,USA,Loan,Active,T699993,2022-11-24,Loan Payment,393231.1175208077,GBP,Salary,City Center,Mr. Lee,,8625551.227294983,6.312770870275301,15.0,Stock,7.7786294091385315,747222.1994543078,Amex,2743.7313922008934,6503.932919261056,6779.15300303286,794294.6546812897,UPI,Good
A2898,C13850,michael Brown,Male,44,jane@,+918985185559,Mumbai,India,Loan,Inactive,T487642,2025-08-16,Withdrawal,862348.6829480876,INR,Investment,Main,Mr. Lee,,6700991.334872115,10.027401888859877,10.0,Bond,8.468700247214972,832215.0904297109,Amex,2556.7453887040365,1528.8913715116005,9099.823183862198,154711.59349195365,Online,
A5056,C23329,michael Brown,Female,58,john@example.com,+919943575270,,USA,Savings,Inactive,T813397,2022-09-16,Loan Payment,828229.9366108056,EUR,Loan EMI,Main,Mr. Rao,,7251065.421507847,3.8637622628046304,15.0,Mutual Fund,5.297867401695584,242915.84170632265,,1599.4298408666907,2452.978888821731,7268.295611363325,600493.8118287886,UPI,Delayed
A2959,C12281,,,46,ravi@gmail,+916705775788,,India,Savings,Inactive,T511547,2020-09-08,Transfer,15097.000527098968,INR,Investment,Suburban,Mr. Lee,,8838747.6981015,8.461335707984428,1.0,Stock,6.002374845466548,190908.36947253632,Amex,3869.6553510723993,8363.579799981058,3287.3838725303385,919795.0821481887,Credt,Check required
A1448,C89685,Ravi Kumar,,65,ravi@gmail,+918634389687,mumbai,,Loan,Active,T774585,2024-11-23,Withdrawal,674224.6974033393,INR,Bill Payment,Downtown,,,5892936.2269775765,22.515332357998574,24.0,Stock,26.791118976730385,384042.1292838816,MasterCard,4709.845928579384,7093.104487787327,5528.661170875194,107161.98753637442,Debet,Check required
A3353,C35174,Jane Smith,Female,60,john@example.com,+918370577761,,UK,Savings,Banned,T486259,2025-09-07,Transfer,919046.3732009683,INR,Bill Payment,,,L3755,2926380.4110200033,15.430601531849712,1.0,,11.092594719114453,653094.3973197985,Visa,621.7911068408189,3032.7547689195444,5245.693655155961,723892.4352593245,Debit,Check required
A1983,C82066,John Doe,F,35,fatima@gmail.com,+917489600076,,UK,Savings,Inactive,T637711,2021-06-10,Deposit,413253.1593549174,EUR,Transfer,City Center,Ms. Sharma,,8958477.016791882,18.59373855534905,17.0,Bond,22.027845615815824,864734.547251879,RuPay,4942.174236370542,136.7500664025223,3657.001141253905,1316506.8244960622,Debit,
A7484,C71102,michael Brown,Other,46,jane@,+916704476185,,india,Savngs,Inactive,T136926,2025-04-15,Deposit,740338.999540867,INR,Bill Payment,Main,Mr. Lee,,393904.89725970005,3.2238156150121475,4.0,Stock,24.232768247863877,929562.0776705791,Amex,1040.3584909565755,4889.098455712288,4736.501707187361,863257.5536417122,UPI,Good
A5806,C58494,Fatima Noor,Female,53,john@example.com,+916304636357,,India,Savings,Inactive,T980909,2025-10-14,Loan Payment,674224.6974033393,INR,,,Mrs. Patel,,2510842.2917093844,10.308601827532694,13.0,Mutual Fund,12.38420434927495,978462.3897776668,RuPay,245.1474308729118,6500.8406061969545,1223.304961754522,1305744.7034188083,Online,
